train_loss,valid_loss,train_accuracy,valid_accuracy,epoch
0.7854202798461914,0.882175949382782,"tensor(0.6687, device='cuda:0', dtype=torch.float64)",0.6894,258
0.7819079940032959,0.8812512102127075,"tensor(0.6702, device='cuda:0', dtype=torch.float64)",0.6833,259
0.783152172164917,0.8760828622817993,"tensor(0.6702, device='cuda:0', dtype=torch.float64)",0.6922,260
0.7799509678649902,0.8771118200302124,"tensor(0.6715, device='cuda:0', dtype=torch.float64)",0.6899,261
0.7826770392608643,0.8867363145828248,"tensor(0.6700, device='cuda:0', dtype=torch.float64)",0.6907,262
0.7833599904632569,0.8646860422134399,"tensor(0.6690, device='cuda:0', dtype=torch.float64)",0.6968,263
0.782077254486084,0.8954468538284301,"tensor(0.6699, device='cuda:0', dtype=torch.float64)",0.6906,264
0.7783718672943115,0.8918717628479004,"tensor(0.6705, device='cuda:0', dtype=torch.float64)",0.6954,265
0.7817614089965821,0.8849135384559631,"tensor(0.6716, device='cuda:0', dtype=torch.float64)",0.6929,266
0.7809388453674316,0.8669730246543884,"tensor(0.6697, device='cuda:0', dtype=torch.float64)",0.6928,267
0.78009640625,0.8852074361801148,"tensor(0.6704, device='cuda:0', dtype=torch.float64)",0.6892,268
0.7825327014160156,0.8749595832824707,"tensor(0.6701, device='cuda:0', dtype=torch.float64)",0.6889,269
0.7813126582336426,0.8796312516212463,"tensor(0.6713, device='cuda:0', dtype=torch.float64)",0.6953,270
0.7785107035827636,0.878930375289917,"tensor(0.6710, device='cuda:0', dtype=torch.float64)",0.6912,271
0.7811589627838135,0.8809188917160035,"tensor(0.6742, device='cuda:0', dtype=torch.float64)",0.696,272
0.7786699349212647,0.868832864189148,"tensor(0.6735, device='cuda:0', dtype=torch.float64)",0.6955,273
0.7835380403137207,0.8849446561813354,"tensor(0.6712, device='cuda:0', dtype=torch.float64)",0.6901,274
0.7781010577392579,0.8840699889183045,"tensor(0.6722, device='cuda:0', dtype=torch.float64)",0.6977,275
0.7766786057281494,0.870679192352295,"tensor(0.6719, device='cuda:0', dtype=torch.float64)",0.6962,276
0.7756650899505615,0.8639143978118896,"tensor(0.6729, device='cuda:0', dtype=torch.float64)",0.6946,277
0.7723044864654541,0.8732402792930603,"tensor(0.6749, device='cuda:0', dtype=torch.float64)",0.6971,278
0.7754574927520752,0.8747993522644043,"tensor(0.6718, device='cuda:0', dtype=torch.float64)",0.696,279
0.7749921868896484,0.8772496515274048,"tensor(0.6744, device='cuda:0', dtype=torch.float64)",0.6914,280
0.7756938471221924,0.8828516219139099,"tensor(0.6725, device='cuda:0', dtype=torch.float64)",0.6908,281
0.7755218914794922,0.8876677988052368,"tensor(0.6722, device='cuda:0', dtype=torch.float64)",0.6904,282
0.7737404458618165,0.8730029434204102,"tensor(0.6745, device='cuda:0', dtype=torch.float64)",0.6933,283
0.7755192642974853,0.864631664276123,"tensor(0.6714, device='cuda:0', dtype=torch.float64)",0.6979,284
0.7799830404663086,0.8660700119018555,"tensor(0.6715, device='cuda:0', dtype=torch.float64)",0.6951,285
0.7749104000854492,0.8699499258041382,"tensor(0.6722, device='cuda:0', dtype=torch.float64)",0.6957,286
0.7737177592468262,0.868928786277771,"tensor(0.6753, device='cuda:0', dtype=torch.float64)",0.7004,287
0.7713201313018799,0.8663314774513244,"tensor(0.6736, device='cuda:0', dtype=torch.float64)",0.6987,288
0.7763443444824218,0.8710252649307251,"tensor(0.6694, device='cuda:0', dtype=torch.float64)",0.6932,289
0.7789471752929688,0.8687558868408203,"tensor(0.6713, device='cuda:0', dtype=torch.float64)",0.6927,290
0.7765813950347901,0.8793546024322509,"tensor(0.6744, device='cuda:0', dtype=torch.float64)",0.6913,291
0.7729878998565674,0.8813726322174072,"tensor(0.6733, device='cuda:0', dtype=torch.float64)",0.6958,292
0.7765116507720947,0.8721090754508972,"tensor(0.6729, device='cuda:0', dtype=torch.float64)",0.6931,293
0.7725611721038819,0.8645484447479248,"tensor(0.6730, device='cuda:0', dtype=torch.float64)",0.6912,294
0.7693222499084472,0.8715114990234375,"tensor(0.6738, device='cuda:0', dtype=torch.float64)",0.7049,295
0.7730383061218262,0.8637778761863708,"tensor(0.6751, device='cuda:0', dtype=torch.float64)",0.698,296
